source	sitemap_url	parent_sitemap	status_code	final_url	content_type
fox_news	https://www.foxnews.com/sitemap.xml?type=articles	https://www.foxnews.com/sitemap.xml	403	https://www.foxnews.com/sitemap.xml?type=articles	Server: AkamaiGHost Mime-Version: 1.0 Content-Type: text/html Content-Length: 389 Expires: Thu, 19 Feb 2026 01:23:01 GMT Date: Thu, 19 Feb 2026 01:23:01 GMT Connection: close Access-Control-Allow-Credentials: false Access-Control-Max-Age: 86400 Access-Control-Allow-Headers: * Access-Control-Allow-Methods: GET,HEAD,OPTIONS Access-Control-Allow-Origin: * Strict-Transport-Security: max-age=7884000 ; preload Akamai-GRN: 0.304e4317.1771464181.4d177945
fox_news	https://www.foxnews.com/sitemap.xml?type=videos	https://www.foxnews.com/sitemap.xml	403	https://www.foxnews.com/sitemap.xml?type=videos	Server: AkamaiGHost Mime-Version: 1.0 Content-Type: text/html Content-Length: 389 Expires: Thu, 19 Feb 2026 01:23:01 GMT Date: Thu, 19 Feb 2026 01:23:01 GMT Connection: close Access-Control-Allow-Credentials: false Access-Control-Max-Age: 86400 Access-Control-Allow-Headers: * Access-Control-Allow-Methods: GET,HEAD,OPTIONS Access-Control-Allow-Origin: * Strict-Transport-Security: max-age=7884000 ; preload Akamai-GRN: 0.304e4317.1771464181.4d177a61
fox_news	https://www.foxnews.com/sitemap.xml?type=categories	https://www.foxnews.com/sitemap.xml	200	https://www.foxnews.com/sitemap.xml?type=categories	application/xml; charset=utf-8
fox_news	https://www.foxnews.com/sitemap.xml?type=liveblogs	https://www.foxnews.com/sitemap.xml	200	https://www.foxnews.com/sitemap.xml?type=liveblogs	application/xml; charset=utf-8
fox_news	https://www.foxnews.com/sitemap.xml?type=news	https://www.foxnews.com/sitemap.xml	200	https://www.foxnews.com/sitemap.xml?type=news	application/xml; charset=utf-8
fox_news	https://www.foxnews.com/sitemap.xml?type=pages	https://www.foxnews.com/sitemap.xml	200	https://www.foxnews.com/sitemap.xml?type=pages	application/xml; charset=utf-8
fox_news	https://www.foxnews.com/sitemap.xml?type=personalities	https://www.foxnews.com/sitemap.xml	200	https://www.foxnews.com/sitemap.xml?type=personalities	application/xml; charset=utf-8
fox_news	https://www.foxnews.com/sitemap.xml?type=sections	https://www.foxnews.com/sitemap.xml	200	https://www.foxnews.com/sitemap.xml?type=sections	application/xml; charset=utf-8
fox_news	https://www.foxnews.com/sitemap.xml?type=shows	https://www.foxnews.com/sitemap.xml	200	https://www.foxnews.com/sitemap.xml?type=shows	application/xml; charset=utf-8
fox_news	https://www.foxnews.com/sitemap.xml?type=videoshows	https://www.foxnews.com/sitemap.xml	200	https://www.foxnews.com/sitemap.xml?type=videoshows	application/xml; charset=utf-8
fox_news	https://www.foxnews.com/sitemap.xml?type=fastchanging-video	https://www.foxnews.com/sitemap.xml	403	https://www.foxnews.com/sitemap.xml?type=fastchanging-video	Server: AkamaiGHost Mime-Version: 1.0 Content-Type: text/html Content-Length: 389 Expires: Thu, 19 Feb 2026 01:23:03 GMT Date: Thu, 19 Feb 2026 01:23:03 GMT Connection: close Access-Control-Allow-Credentials: false Access-Control-Max-Age: 86400 Access-Control-Allow-Headers: * Access-Control-Allow-Methods: GET,HEAD,OPTIONS Access-Control-Allow-Origin: * Strict-Transport-Security: max-age=7884000 ; preload Akamai-GRN: 0.304e4317.1771464183.4d1792f5
fox_news	https://www.foxnews.com/sitemap.xml?type=articles&page=10	https://www.foxnews.com/sitemap.xml	403	https://www.foxnews.com/sitemap.xml?type=articles&page=10	Server: AkamaiGHost Mime-Version: 1.0 Content-Type: text/html Content-Length: 389 Expires: Thu, 19 Feb 2026 01:23:03 GMT Date: Thu, 19 Feb 2026 01:23:03 GMT Connection: close Access-Control-Allow-Credentials: false Access-Control-Max-Age: 86400 Access-Control-Allow-Headers: * Access-Control-Allow-Methods: GET,HEAD,OPTIONS Access-Control-Allow-Origin: * Strict-Transport-Security: max-age=7884000 ; preload Akamai-GRN: 0.304e4317.1771464183.4d179466
fox_news	https://www.foxnews.com/sitemap.xml?type=articles&page=100	https://www.foxnews.com/sitemap.xml	403	https://www.foxnews.com/sitemap.xml?type=articles&page=100	Server: AkamaiGHost Mime-Version: 1.0 Content-Type: text/html Content-Length: 389 Expires: Thu, 19 Feb 2026 01:23:04 GMT Date: Thu, 19 Feb 2026 01:23:04 GMT Connection: close Access-Control-Allow-Credentials: false Access-Control-Max-Age: 86400 Access-Control-Allow-Headers: * Access-Control-Allow-Methods: GET,HEAD,OPTIONS Access-Control-Allow-Origin: * Strict-Transport-Security: max-age=7884000 ; preload Akamai-GRN: 0.304e4317.1771464184.4d17957b
fox_news	https://www.foxnews.com/sitemap.xml?type=articles&page=101	https://www.foxnews.com/sitemap.xml	200	https://www.foxnews.com/sitemap.xml?type=articles&page=101	application/xml; charset=utf-8
fox_news	https://www.foxnews.com/sitemap.xml?type=articles&page=102	https://www.foxnews.com/sitemap.xml	403	https://www.foxnews.com/sitemap.xml?type=articles&page=102	Server: AkamaiGHost Mime-Version: 1.0 Content-Type: text/html Content-Length: 389 Expires: Thu, 19 Feb 2026 01:23:04 GMT Date: Thu, 19 Feb 2026 01:23:04 GMT Connection: close Access-Control-Allow-Credentials: false Access-Control-Max-Age: 86400 Access-Control-Allow-Headers: * Access-Control-Allow-Methods: GET,HEAD,OPTIONS Access-Control-Allow-Origin: * Strict-Transport-Security: max-age=7884000 ; preload Akamai-GRN: 0.304e4317.1771464184.4d179bfe
fox_news	https://www.foxnews.com/sitemap.xml?type=articles&page=103	https://www.foxnews.com/sitemap.xml	403	https://www.foxnews.com/sitemap.xml?type=articles&page=103	Server: AkamaiGHost Mime-Version: 1.0 Content-Type: text/html Content-Length: 389 Expires: Thu, 19 Feb 2026 01:23:04 GMT Date: Thu, 19 Feb 2026 01:23:04 GMT Connection: close Access-Control-Allow-Credentials: false Access-Control-Max-Age: 86400 Access-Control-Allow-Headers: * Access-Control-Allow-Methods: GET,HEAD,OPTIONS Access-Control-Allow-Origin: * Strict-Transport-Security: max-age=7884000 ; preload Akamai-GRN: 0.304e4317.1771464184.4d179d31
fox_news	https://www.foxnews.com/sitemap.xml?type=articles&page=104	https://www.foxnews.com/sitemap.xml	200	https://www.foxnews.com/sitemap.xml?type=articles&page=104	application/xml; charset=utf-8
fox_news	https://www.foxnews.com/sitemap.xml?type=articles&page=105	https://www.foxnews.com/sitemap.xml	200	https://www.foxnews.com/sitemap.xml?type=articles&page=105	application/xml; charset=utf-8
govtrack	https://www.govtrack.us/sitemap.xml	https://www.govtrack.us/sitemap.xml	200	https://www.govtrack.us/sitemap.xml	application/xml
govtrack	https://www.govtrack.us/sitemap-bills_current.xml	https://www.govtrack.us/sitemap.xml	200	https://www.govtrack.us/sitemap-bills_current.xml	application/xml
govtrack	https://www.govtrack.us/sitemap-people_current.xml	https://www.govtrack.us/sitemap.xml	200	https://www.govtrack.us/sitemap-people_current.xml	application/xml
govtrack	https://www.govtrack.us/sitemap-people_archive.xml	https://www.govtrack.us/sitemap.xml	200	https://www.govtrack.us/sitemap-people_archive.xml	application/xml
govtrack	https://www.govtrack.us/sitemap-districts.xml	https://www.govtrack.us/sitemap.xml	200	https://www.govtrack.us/sitemap-districts.xml	application/xml
govtrack	https://www.govtrack.us/sitemap-committees.xml	https://www.govtrack.us/sitemap.xml	200	https://www.govtrack.us/sitemap-committees.xml	application/xml
govtrack	https://www.govtrack.us/sitemap-votes_current.xml	https://www.govtrack.us/sitemap.xml	200	https://www.govtrack.us/sitemap-votes_current.xml	application/xml
